4,4,3,2,-999,-999,-999
4,-999,-999,-999,-999,-999,-999
4,-999,-999,-999,-999,-999,-999
4,5,3,3,2,-999,-999
4,5,4,5,5,5,5
4,-999,-999,-999,-999,-999,-999
4,4,3,4,3,3,4
4,5,4,5,5,5,5
4,5,5,5,2,5,5
4,-999,-999,-999,-999,-999,-999
4,-999,-999,-999,-999,-999,-999
4,3,3,1,3,4,3
4,4,3,1,5,4,5
4,-999,-999,-999,-999,-999,-999
5,3,3,3,3,3,3
5,3,1,1,4,4,2
5,-999,-999,-999,-999,-999,-999
5,-999,-999,-999,-999,-999,-999
5,1,2,2,3,2,2
5,1,1,1,1,2,1
5,3,2,3,4,4,5
5,1,1,1,1,1,1
5,-999,-999,-999,-999,-999,-999
5,2,2,2,2,2,2
5,2,2,2,2,2,2
5,4,4,4,5,5,4
5,4,4,2,4,4,4
5,5,5,5,5,5,5
5,-999,-999,-999,-999,-999,-999
5,3,3,5,5,3,2
5,5,3,3,5,5,4
5,5,1,2,1,2,2
5,1,1,1,1,1,1
5,5,5,5,5,5,5
5,3,4,4,3,3,3
5,2,2,2,4,-999,4
5,5,5,2,4,4,4
5,3,5,4,1,2,5
5,4,5,4,4,4,4
5,3,3,3,3,3,3
5,3,3,3,4,4,4
5,5,5,5,5,5,5
5,-999,3,3,2,3,2
5,3,3,3,2,4,-999
5,4,4,4,4,4,4
5,5,5,5,5,5,5
5,1,4,4,5,5,2
5,5,5,5,5,4,5
6,4,4,3,4,3,4
6,3,3,3,3,3,3
6,-999,-999,-999,2,-999,-999
6,5,5,5,5,4,4
6,-999,-999,-999,2,-999,-999
6,5,3,3,2,2,2
6,2,1,1,-999,-999,-999
6,1,3,1,1,1,-999
6,-999,-999,-999,-999,-999,-999
6,2,3,3,2,1,2
6,1,1,1,1,1,1
6,3,3,3,2,1,3
6,5,4,5,3,3,4
6,-999,-999,-999,-999,-999,-999
6,2,2,2,1,1,2
6,1,1,4,1,4,1
6,4,4,3,2,5,4
6,1,3,4,1,1,1
6,-999,-999,-999,-999,-999,-999
6,-999,-999,-999,-999,-999,-999
6,1,1,1,4,4,4
6,2,2,2,3,3,3
6,1,3,1,1,1,1
6,3,3,3,2,2,4
6,1,2,2,2,1,1
6,4,3,2,3,2,4
6,5,4,4,4,4,4
6,3,3,3,2,2,1
6,5,5,1,5,3,5
6,4,-999,4,3,1,4
6,1,1,1,2,2,2
6,4,3,2,3,3,2
6,2,2,2,2,2,2
6,4,4,4,3,3,1
6,1,1,1,1,1,1
7,1,1,1,1,1,1
7,1,1,1,2,2,2
7,4,3,3,1,1,2
7,2,2,2,2,2,2
7,1,1,1,1,1,1
7,-999,-999,-999,5,-999,-999
7,1,1,1,1,1,1
7,1,1,1,1,1,1
7,-999,-999,-999,1,1,1
7,5,5,5,1,1,1
7,5,-999,-999,-999,-999,-999
7,-999,-999,-999,-999,-999,-999
7,3,-999,3,4,2,-999
7,1,1,1,4,4,-999
7,3,1,2,4,4,3
7,1,1,2,4,2,5
7,1,2,4,1,1,5
7,1,1,1,1,1,1
7,5,4,4,-999,-999,-999
7,5,5,5,2,5,4
7,-999,5,-999,-999,2,2
7,3,3,1,1,1,2
7,2,2,1,2,2,3
7,1,1,1,1,1,1
8,3,1,1,1,1,1
8,4,1,4,1,2,3
8,5,5,4,4,3,4
8,1,1,1,1,1,1
8,5,4,4,3,5,5
8,3,4,5,1,3,1
8,4,2,2,5,5,2
8,2,1,2,4,4,3
8,1,1,1,1,1,1
8,5,4,3,-999,-999,-999
8,4,3,3,2,2,5
8,1,1,5,4,4,3
8,3,3,3,3,3,3
8,4,1,1,2,1,3
8,5,5,5,5,5,5
8,5,2,4,1,4,3
8,4,4,3,3,3,3
8,2,1,-999,3,2,1
8,4,4,1,3,3,2
8,3,4,3,2,3,2
8,4,3,2,2,4,1
8,-999,-999,-999,-999,-999,-999
8,4,4,3,4,4,5
8,1,1,1,1,1,1
8,2,1,-999,3,2,3
8,-999,-999,-999,1,1,1
8,4,4,5,3,3,1
8,3,3,2,3,3,1
8,3,2,2,4,4,3
8,4,2,3,3,4,4
8,4,5,4,4,3,4
8,4,4,4,1,1,4
8,5,5,5,5,5,5
9,1,1,1,1,1,1
9,2,4,4,1,2,4
9,2,2,2,4,4,3
9,1,1,1,1,1,1
9,-999,-999,-999,-999,-999,-999
9,4,3,3,2,2,3
9,1,1,2,1,1,1
9,3,3,3,3,3,3
9,4,5,5,4,4,4
9,5,5,-999,2,2,-999
9,5,3,4,4,3,2
9,1,1,1,1,1,2
9,4,2,2,2,1,3
9,-999,-999,-999,5,-999,5
9,4,4,4,4,4,4
9,5,5,4,4,3,5
9,2,4,1,1,4,1
9,4,4,4,-999,-999,-999
9,5,4,5,1,2,3
9,4,4,4,4,4,4
9,4,4,4,5,4,2
9,-999,-999,-999,1,1,-999
9,-999,-999,1,2,1,5
9,4,4,4,3,4,5
9,4,4,4,4,4,4
9,5,5,3,5,5,5
9,1,1,1,5,5,5
9,5,5,5,5,5,5
9,4,4,1,4,3,-999
9,5,5,5,5,5,5
9,2,3,2,1,4,1
9,4,3,2,1,1,1
9,2,1,1,2,2,2
9,2,5,1,4,1,2
10,-999,-999,-999,-999,-999,-999
10,1,1,1,1,1,1
10,-999,-999,-999,-999,-999,-999
10,3,4,4,3,2,2
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,-999,-999,-999,-999
10,-999,-999,4,4,4,-999
11,1,1,1,5,5,4
11,5,1,1,5,5,5
11,1,1,1,2,2,2
11,4,4,4,1,1,2
11,1,1,1,1,1,1
11,5,4,1,4,3,4
11,2,3,4,5,5,3
11,5,5,5,5,5,5
11,3,4,2,4,3,5
11,4,4,4,3,3,3
11,4,4,1,4,4,1
11,3,3,1,1,1,5
11,5,5,5,5,5,4
11,5,5,4,1,4,5
11,3,3,2,5,5,5
11,5,4,4,4,4,5
11,1,1,1,1,1,1
11,5,5,4,5,5,5
11,5,2,3,4,1,4
11,5,3,4,3,4,4
11,1,1,1,4,3,5
11,-999,-999,-999,-999,-999,-999
11,4,3,3,4,4,3
11,4,4,4,4,4,4
11,1,1,1,3,1,1
11,-999,2,3,-999,-999,-999
11,3,2,3,4,2,2
11,5,5,5,4,4,4
11,5,5,1,5,5,5
11,3,4,4,2,4,2
11,2,2,1,2,1,1
11,5,3,3,5,5,4
11,5,5,5,4,4,5
11,4,4,3,4,4,1
12,-999,-999,-999,-999,-999,-999
12,4,4,4,1,1,1
12,-999,-999,-999,-999,-999,-999
12,-999,-999,-999,-999,-999,-999
12,-999,-999,-999,-999,-999,-999
12,1,3,3,1,1,-999
12,-999,-999,-999,-999,-999,-999
12,-999,-999,-999,2,-999,-999
12,2,1,2,4,4,1
12,1,3,4,4,4,4
12,-999,-999,-999,-999,-999,-999
12,3,3,-999,3,3,4
12,-999,-999,-999,-999,-999,-999
12,3,3,4,5,3,4
12,2,-999,-999,-999,3,-999
12,-999,-999,-999,-999,-999,-999
12,-999,-999,-999,-999,-999,-999
12,-999,4,4,-999,-999,-999
12,1,1,2,4,4,3
12,4,4,4,5,5,4
13,-999,-999,-999,-999,-999,-999
13,-999,-999,-999,-999,-999,-999
13,-999,-999,-999,-999,-999,-999
13,-999,-999,-999,-999,2,-999
13,3,3,3,3,3,1
13,-999,-999,-999,-999,-999,-999
13,5,-999,-999,-999,-999,-999
13,3,1,3,1,2,4
14,-999,-999,-999,-999,-999,-999
14,3,2,5,1,2,1
14,2,2,2,-999,-999,-999
14,3,3,3,4,4,3
14,-999,-999,5,-999,1,-999
14,-999,-999,-999,-999,-999,-999
14,-999,2,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,2,2,2,2,2,2
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,3,3,3,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,3,3,3,3,3,3
14,3,2,3,2,2,2
14,-999,-999,-999,-999,-999,-999
14,1,2,2,2,2,-999
14,3,2,3,3,2,-999
14,4,3,4,3,1,1
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
14,-999,-999,-999,-999,-999,-999
15,5,5,5,5,5,5
15,4,4,4,2,2,4
15,4,5,5,4,4,3
15,4,5,5,3,2,2
15,4,4,4,4,4,4
15,4,3,2,3,2,3
15,5,4,2,5,5,5
15,5,2,2,2,3,3
15,5,3,2,5,4,4
15,5,5,4,5,4,1
15,5,5,4,4,3,4
15,5,5,4,5,4,5
15,3,3,3,3,3,2
15,5,5,5,3,3,3
15,5,5,5,5,5,5
15,4,4,4,3,3,3
15,5,5,4,3,2,2
15,4,4,3,4,3,3
15,3,3,3,5,2,3
15,5,3,1,4,3,4
15,4,3,2,4,3,4
15,5,4,4,4,4,3
15,5,4,2,2,1,2
15,5,5,5,2,1,3
15,5,4,3,4,3,3
15,5,5,5,3,3,3
15,5,4,2,2,3,1
15,5,5,5,5,5,5
15,4,3,2,2,2,2
15,5,2,4,1,1,3
15,3,4,4,3,3,3
15,3,4,4,1,1,2
15,4,-999,1,4,4,4
15,5,5,5,4,4,1
15,3,2,3,3,3,3
16,4,4,4,4,4,4
16,3,2,1,3,2,3
16,3,3,3,3,-999,-999
16,-999,-999,-999,-999,-999,-999
16,3,3,3,1,1,3
16,5,5,5,5,5,5
16,4,4,4,4,4,4
16,5,5,4,4,4,4
16,3,5,3,-999,-999,-999
16,-999,4,-999,4,-999,4
16,3,1,1,2,4,4
16,2,2,2,2,1,3
16,2,1,-999,4,4,4
16,5,5,5,1,5,5
16,1,1,1,-999,-999,-999
16,3,2,3,1,5,4
16,5,3,2,1,1,4
16,1,1,1,1,2,-999
16,1,3,2,4,5,5
16,-999,-999,-999,-999,-999,-999
16,4,4,4,4,4,5
16,4,3,3,4,4,4
16,4,1,1,4,4,5
16,5,5,4,4,4,4
16,2,1,5,4,3,5
16,5,4,4,4,4,4
16,4,2,2,3,3,5
16,4,4,4,5,5,5
16,3,3,1,3,1,3
17,5,5,5,2,2,-999
17,-999,2,2,1,2,-999
17,-999,-999,-999,-999,-999,-999
17,2,1,3,-999,-999,-999
17,3,1,2,2,1,2
17,4,4,4,4,1,5
17,4,2,3,2,4,4
17,5,5,5,5,-999,-999
17,5,5,1,1,1,1
17,4,4,4,4,4,4
17,4,4,4,4,4,4
17,3,3,1,1,1,1
17,2,4,5,4,5,5
17,5,4,5,5,5,5
17,5,4,4,4,5,4
17,4,4,4,4,4,1
17,2,2,2,2,2,2
17,2,2,1,1,1,3
17,2,1,2,1,4,4
17,5,5,5,5,5,3
17,2,2,2,5,5,5
17,3,2,2,4,4,2
17,4,2,2,5,4,5
17,1,4,4,1,1,4
17,4,4,4,4,4,4
17,-999,-999,5,-999,2,-999
17,-999,2,1,-999,-999,-999
17,-999,-999,-999,-999,-999,-999
17,3,3,3,3,3,3
18,1,1,1,2,2,2
18,5,5,5,5,5,5
18,1,1,1,-999,-999,-999
18,5,1,4,4,4,5
18,1,1,1,-999,-999,-999
18,-999,-999,-999,-999,-999,-999
18,4,4,4,4,4,4
18,5,5,5,4,4,4
18,4,1,3,3,3,3
18,4,4,1,4,4,4
18,-999,-999,-999,-999,-999,-999
18,5,1,5,5,5,5
18,4,4,2,1,1,1
18,3,4,5,4,5,5
18,5,3,4,4,3,4
18,5,5,5,5,5,5
18,5,5,5,5,5,5
18,5,4,5,5,5,1
18,5,5,5,5,5,2
18,1,2,1,1,1,-999
18,4,4,4,4,4,4
18,5,5,5,5,4,5
18,4,2,1,5,5,5
18,-999,-999,-999,-999,-999,-999
18,5,3,5,5,3,4
18,5,4,4,5,5,5
18,-999,-999,-999,-999,-999,-999
18,5,5,5,5,5,5
18,4,4,4,4,3,4
18,4,4,4,-999,-999,-999
18,5,5,4,4,5,4
18,5,5,-999,1,1,-999
18,5,5,5,3,5,3
18,5,4,3,1,1,3
18,4,5,5,5,5,5
19,-999,-999,-999,2,2,-999
19,-999,-999,-999,1,-999,-999
19,3,2,-999,3,3,3
19,1,4,1,-999,-999,-999
19,4,3,3,4,4,4
19,1,2,1,3,3,3
19,1,1,1,1,1,1
19,2,3,1,1,2,2
19,-999,-999,-999,-999,-999,-999
19,2,2,2,2,1,1
19,-999,-999,-999,-999,-999,-999
19,4,-999,-999,3,-999,-999
19,-999,-999,-999,-999,-999,-999
19,5,-999,-999,5,-999,-999
19,-999,-999,1,-999,-999,1
19,4,2,2,2,2,2
19,3,3,3,3,3,3
19,1,3,1,1,1,1
19,5,5,5,2,4,4
19,-999,-999,-999,-999,-999,-999
19,4,4,1,2,2,1
19,-999,-999,-999,1,2,-999
19,-999,-999,-999,4,-999,-999
19,2,2,2,1,2,1
19,2,4,5,4,3,5
19,2,2,-999,3,4,3
20,5,5,5,5,-999,-999
20,3,2,2,1,1,3
20,4,4,4,1,2,2
20,-999,-999,-999,-999,-999,-999
20,4,5,5,5,1,5
20,1,1,1,1,1,1
20,2,2,1,1,1,2
20,-999,-999,-999,-999,-999,-999
20,3,3,3,3,3,3
20,1,1,1,1,1,4
20,-999,-999,-999,5,5,-999
20,5,5,5,5,5,5
20,1,1,1,1,1,1
20,1,1,1,1,1,1
20,1,1,1,2,1,2
20,1,5,5,1,1,1
20,1,1,1,1,1,1
20,3,3,3,2,2,2
20,3,3,3,2,-999,1
20,4,4,4,5,5,5
20,5,4,3,3,-999,3
20,3,2,3,2,2,5
20,3,1,2,2,2,3
20,5,5,4,1,1,1
20,1,1,1,1,1,1
20,4,2,4,3,3,3
20,2,3,1,4,4,3
20,2,2,2,2,2,2
20,4,5,4,1,1,1
20,5,3,4,4,4,5
20,3,3,2,4,4,3
21,3,3,2,2,2,2
21,3,3,3,-999,-999,-999
21,1,1,1,1,1,1
21,-999,-999,-999,-999,-999,-999
21,5,5,5,5,5,5
21,-999,-999,-999,-999,-999,-999
21,1,1,1,3,2,2
21,3,3,3,5,5,5
21,-999,-999,-999,-999,-999,-999
21,-999,-999,-999,-999,-999,-999
21,-999,-999,3,3,-999,2
21,-999,-999,-999,-999,-999,-999
21,3,4,5,5,4,-999
21,-999,-999,-999,-999,-999,-999
21,2,-999,2,-999,-999,-999
21,-999,-999,-999,-999,-999,-999
21,-999,-999,-999,-999,-999,-999
21,2,2,5,-999,-999,-999
21,-999,-999,-999,-999,-999,-999
21,1,5,1,1,1,5
21,4,4,4,4,3,2
21,2,2,1,2,2,1
21,5,5,5,-999,-999,-999
21,1,1,3,5,5,5
21,5,4,2,1,1,2
21,4,3,4,3,3,2
21,3,3,3,-999,-999,2
21,4,3,4,3,3,3
21,3,1,1,3,3,3
21,5,5,4,5,5,5
22,4,3,4,5,4,1
22,5,1,5,4,5,5
22,5,5,5,3,3,5
22,5,5,5,5,5,5
22,2,1,1,3,1,3
22,5,3,3,4,4,4
22,-999,-999,-999,-999,-999,-999
22,-999,-999,-999,-999,-999,-999
22,3,1,2,2,2,2
22,1,2,3,1,2,-999
22,4,4,4,1,1,1
22,2,2,2,5,5,5
22,4,4,1,4,4,4
22,4,4,4,2,3,2
22,2,2,3,1,3,5
22,2,5,2,1,3,2
22,5,5,5,5,5,5
22,1,1,1,1,1,1
22,5,5,5,3,3,1
22,5,4,3,4,1,1
22,3,3,3,3,3,2
22,3,3,3,3,3,3
22,2,2,2,2,3,2
22,5,5,4,2,2,4
22,4,3,2,4,3,-999
22,4,4,4,4,-999,-999
22,4,2,4,3,3,5
22,3,4,3,2,2,1
22,3,1,4,4,3,4
22,3,3,4,3,3,2
22,4,4,4,4,4,4
22,3,3,3,4,4,4
23,1,1,1,1,1,1
23,1,4,5,3,5,2
23,4,3,1,4,4,2
23,-999,-999,-999,-999,-999,-999
23,-999,1,1,1,1,1
23,2,2,2,2,2,2
23,2,1,2,2,1,2
23,4,4,4,4,4,4
23,3,3,4,3,2,3
23,4,2,2,4,3,4
23,1,1,1,3,3,1
23,-999,5,5,1,2,1
23,4,4,2,5,5,4
23,5,5,2,5,5,4
23,1,1,1,2,1,1
23,2,2,3,1,1,4
23,2,4,3,2,1,4
23,1,-999,1,1,1,2
23,-999,-999,-999,-999,-999,-999
23,3,3,1,1,1,2
23,3,3,3,4,2,3
23,2,1,1,1,1,4
23,3,1,3,4,4,4
23,3,2,3,1,3,4
23,4,4,4,4,4,4
23,1,2,1,1,2,2
23,-999,-999,-999,-999,-999,-999
23,-999,-999,-999,-999,-999,-999
23,2,2,2,2,2,1
23,2,2,1,2,2,2
23,4,3,4,5,4,4
23,1,1,1,2,3,3
24,5,5,5,5,5,5
24,3,3,3,5,5,4
24,-999,-999,-999,-999,-999,-999
24,4,4,4,4,4,1
24,5,-999,-999,5,-999,-999
24,1,2,2,1,1,3
24,3,3,4,2,3,3
24,-999,-999,-999,-999,-999,-999
24,3,3,3,1,3,3
24,5,5,5,5,5,5
24,3,3,3,-999,-999,-999
24,5,1,5,1,1,1
24,-999,-999,-999,-999,-999,-999
24,1,1,1,1,1,4
24,2,2,-999,2,2,1
24,4,4,4,4,4,4
24,2,4,2,4,3,3
24,3,3,3,3,3,4
24,-999,4,4,4,3,-999
24,1,1,1,-999,-999,-999
24,5,5,-999,1,1,1
24,-999,-999,-999,-999,-999,-999
24,5,5,5,5,5,-999
24,5,3,3,4,3,4
24,1,1,-999,1,3,-999
24,4,4,4,4,4,4
24,3,3,4,3,3,3
24,5,4,3,1,1,1
24,2,2,2,4,4,4
24,3,3,3,3,3,3
24,2,4,1,4,4,-999
24,5,5,5,3,3,3
24,5,5,5,4,4,4
24,5,4,5,5,5,2
25,4,1,1,1,2,2
25,4,4,-999,4,4,4
25,-999,-999,-999,-999,-999,-999
25,2,2,1,1,1,2
25,2,-999,-999,1,-999,-999
25,-999,-999,-999,3,-999,-999
25,2,2,2,3,2,3
25,-999,-999,-999,-999,-999,-999
25,3,2,2,3,2,2
26,1,1,1,3,1,1
26,4,4,4,5,5,5
26,1,1,1,1,1,1
26,1,1,1,1,1,1
26,1,1,1,1,1,1
26,2,2,1,2,1,2
26,1,1,1,1,1,1
27,5,5,5,4,4,5
27,2,3,2,4,3,2
27,3,3,3,4,4,3
27,5,5,4,4,4,4
27,3,3,2,4,4,-999
27,3,2,1,3,2,1
27,1,1,1,1,1,2
27,5,4,3,3,4,2
27,5,5,3,5,4,2
27,4,4,4,4,4,3
27,4,3,2,2,1,2
27,2,2,2,4,4,1
27,5,5,5,5,5,5
27,4,-999,3,3,3,3
27,5,4,1,3,4,4
27,5,5,5,5,5,2
27,5,5,4,4,4,4
27,4,3,2,2,3,3
27,3,2,3,1,5,5
27,4,4,3,3,2,3
27,1,4,4,4,4,2
27,5,3,2,5,3,1
27,3,4,2,3,2,3
27,4,4,4,3,3,3
27,5,3,3,3,4,5
27,5,4,1,5,5,5
27,4,4,3,4,4,4
27,4,3,3,5,5,5
27,5,5,5,5,5,2
27,4,4,4,4,4,3
27,4,5,4,5,5,4
27,5,1,2,2,2,2
27,5,3,5,3,3,4
27,4,4,3,4,2,4
27,4,1,1,3,3,3
28,1,2,1,1,1,1
28,-999,-999,-999,-999,-999,-999
28,-999,-999,-999,-999,-999,-999
28,1,1,1,2,2,1
28,-999,-999,-999,-999,-999,-999
28,3,3,3,2,2,2
28,-999,-999,-999,-999,-999,-999
28,2,1,2,2,2,1
28,-999,-999,-999,-999,-999,-999
28,3,3,2,2,2,2
28,4,4,4,4,4,4
28,4,4,-999,4,4,4
28,3,3,3,1,1,1
28,1,-999,-999,2,2,-999
28,4,4,1,1,1,4
28,4,4,4,1,1,3
29,2,1,1,2,1,3
29,1,1,1,1,1,1
29,2,1,1,1,1,1
29,1,1,1,3,3,2
30,2,2,3,2,2,2
30,-999,-999,-999,-999,-999,-999
30,-999,-999,-999,-999,-999,-999
30,-999,-999,-999,-999,-999,-999
31,5,5,5,4,4,1
31,-999,-999,-999,-999,-999,-999
31,3,-999,5,5,4,5
31,3,3,4,4,4,5
31,5,5,4,5,4,5
31,4,5,1,5,5,5
31,4,2,3,5,4,5
31,3,1,3,1,1,3
31,3,3,2,3,3,5
31,4,4,4,2,4,4
31,3,3,2,4,5,5
31,5,5,4,4,5,5
31,4,4,4,2,3,2
31,4,-999,1,1,1,1
31,5,4,4,5,2,4
31,4,4,4,4,4,4
31,4,3,2,4,4,4
31,4,4,4,4,4,4
31,2,2,2,1,1,2
31,1,1,1,1,2,2
31,5,5,4,5,4,-999
31,2,3,3,4,3,2
31,5,4,4,5,3,4
31,5,5,4,5,5,5
31,4,4,3,3,4,5
31,3,2,2,3,3,3
31,5,5,5,5,1,1
31,5,4,2,2,2,4
31,5,4,1,5,3,5
31,5,5,5,4,5,5
31,5,5,2,5,5,5
31,1,1,2,2,2,2
31,4,4,4,4,4,-999
31,5,5,5,5,-999,-999
32,1,1,1,4,2,4
32,1,1,1,2,2,4
32,4,2,4,-999,-999,-999
32,-999,-999,-999,2,-999,-999
32,2,2,2,2,2,2
32,5,4,5,5,5,-999
32,1,2,2,1,1,2
32,2,2,2,2,2,2
32,2,2,2,4,4,3
32,1,1,1,1,4,1
32,4,4,4,2,2,2
32,-999,-999,-999,-999,-999,-999
32,1,2,4,4,1,5
32,-999,-999,-999,-999,-999,-999
32,4,4,4,3,3,3
32,-999,-999,-999,1,-999,-999
32,4,1,4,1,2,3
32,1,1,1,1,1,1
32,5,5,4,3,1,1
32,5,5,5,2,4,5
32,-999,-999,-999,-999,-999,-999
32,4,1,3,3,-999,3
32,2,2,1,2,2,1
32,4,4,4,2,2,2
32,1,2,2,2,2,1
32,3,3,3,2,2,2
33,1,2,3,1,3,3
33,2,2,1,3,3,3
33,2,3,2,4,4,4
33,5,5,5,2,-999,1
33,1,1,1,1,1,5
33,-999,-999,-999,-999,-999,-999
33,3,2,-999,3,3,3
33,1,1,1,2,2,1
33,3,3,3,3,3,3
34,1,1,1,1,1,2
34,1,1,1,1,1,1
34,-999,-999,-999,4,4,3
34,3,5,5,5,3,4
34,-999,-999,-999,2,-999,-999
34,4,4,4,4,-999,-999
34,2,2,2,2,2,2
34,5,5,5,5,5,5
35,-999,-999,-999,-999,-999,-999
35,3,3,2,4,1,5
35,-999,-999,-999,-999,-999,-999
35,5,5,4,5,5,5
35,5,3,3,2,2,2
35,5,5,5,5,5,5
35,4,3,3,3,2,3
35,2,2,2,3,3,3
35,5,5,2,4,5,-999
35,4,4,4,3,3,4
35,-999,-999,-999,-999,-999,-999
35,-999,-999,-999,-999,-999,-999
35,5,-999,5,5,5,5
35,-999,-999,-999,-999,-999,-999
35,-999,-999,-999,-999,-999,-999
35,4,3,3,1,1,5
35,4,4,4,5,5,4
35,5,5,5,4,4,5
35,-999,-999,-999,-999,-999,-999
35,3,3,4,4,3,1
35,2,2,2,1,1,1
35,5,5,3,4,4,5
35,5,5,5,5,5,4
35,4,4,4,4,4,5
35,-999,-999,-999,-999,-999,-999
35,-999,-999,-999,-999,-999,-999
35,-999,-999,-999,-999,-999,-999
35,5,4,5,5,5,5
35,4,4,1,4,4,4
35,5,3,3,4,3,4
35,-999,-999,-999,-999,-999,-999
35,5,4,2,4,4,3
35,4,5,3,5,4,5
36,-999,-999,-999,-999,-999,-999
36,-999,-999,-999,-999,-999,-999
36,-999,-999,-999,-999,-999,-999
36,-999,-999,-999,-999,-999,-999
36,-999,-999,-999,-999,-999,-999
36,-999,-999,-999,-999,-999,-999
36,-999,3,-999,4,4,4
36,-999,-999,-999,-999,-999,-999
36,1,1,1,1,1,1
37,-999,-999,-999,-999,-999,-999
37,-999,-999,-999,-999,-999,-999
37,-999,-999,-999,-999,-999,-999
37,-999,-999,-999,-999,-999,-999
37,3,3,5,-999,-999,-999
37,-999,-999,-999,-999,-999,-999
37,-999,-999,-999,-999,-999,-999
38,3,5,4,4,-999,2
38,3,3,2,3,3,1
38,2,1,1,2,3,1
38,1,1,1,2,1,1
38,2,2,1,2,3,1
38,-999,-999,4,2,-999,-999
38,3,3,3,1,2,2
38,3,1,-999,1,1,3
38,2,2,2,2,2,1
38,4,4,5,4,5,5
38,3,3,3,4,3,1
38,4,4,4,4,4,4
38,4,4,4,2,2,3
38,1,2,2,4,4,4
38,4,2,2,2,2,3
38,3,3,3,3,3,1
38,1,3,1,3,1,1
38,3,3,2,4,3,3
38,5,4,5,1,2,1
38,2,1,1,1,1,3
38,-999,-999,-999,-999,-999,-999
38,1,3,3,1,3,3
38,-999,-999,-999,-999,-999,-999
38,-999,-999,-999,-999,-999,-999
38,4,4,2,4,3,1
38,-999,-999,4,5,5,5
38,4,4,4,4,4,4
38,3,3,3,3,5,5
39,1,4,4,4,4,4
39,1,1,2,1,1,3
39,4,4,3,5,5,5
39,4,-999,4,1,2,1
39,5,5,5,3,-999,5
39,3,4,4,5,5,-999
39,-999,-999,-999,-999,-999,4
39,1,1,1,3,3,3
39,1,-999,1,1,1,2
39,-999,-999,-999,-999,-999,-999
39,2,1,1,2,2,2
39,4,2,2,1,-999,3
39,-999,-999,-999,-999,-999,-999
39,2,2,2,1,1,2
39,4,4,4,4,4,4
39,5,5,4,5,5,4
39,-999,-999,-999,3,-999,-999
39,5,5,5,5,5,5
39,4,3,3,4,4,4
39,5,3,5,5,5,4
39,4,4,4,3,3,3
